,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
33,0.7330151,3.1584024,1.1862928,2.4921277,-2.974951,-1.1118635,-3.3992558,0.67529666,-1.715268,0.123300225,-2.513833,-3.329609,0.18619001,-1.3163332,0.04532043,-4.48933,-1.1966516,-1.7423787,1.4385024,-1.5969422,0.3022622,0.4661894,-0.41653085,-3.5200589,1.5528738,-0.0099301785,-3.8945472,2.649939,-0.5685076,-2.6076648,0.3906621,-2.1371205,0.41920826,3.9767053,1.4219911,-2.8026884,0.9732016,1.0460591,0.17016274,3.1493154,-2.2205486,-3.9924278,5.0767198,-0.08176034,-0.69867754,-1.2187395,1.1454046,-1.1292039,-2.5457108,-0.27787858,3.1435297,1.4230839,-2.1313543,-0.58017886,-1.7920837,0.96814823,-3.5359988,-4.5506253,0.29076263,-1.4215941,2.1383185,2.7945967,-0.8526282,-1.131103
34,-2.9608498,-6.685111,-8.822625,4.3021507,-4.318036,3.8373697,-6.732825,8.214954,-5.498682,-4.1933804,-1.9787782,-5.767108,0.02164448,-5.572579,-5.656527,-10.238555,0.6664005,0.98345685,-4.679059,-4.4430637,5.346314,5.358578,5.1791153,-3.550574,-9.849876,5.728879,-3.448847,-7.632964,-11.133647,-4.200084,2.2230384,4.511809,5.7321234,-0.9969925,3.5710166,-9.800432,3.9780939,-1.1028206,-0.35454753,-0.13707033,-5.7449217,-10.9601145,1.4707689,-3.947866,-11.93875,-2.6671941,-5.5033035,-2.225875,-6.630368,5.2889123,12.476191,8.583755,0.67396915,-8.10469,-2.1557617,-9.604799,-1.0737436,-8.715972,-5.984094,-7.3677316,0.43507046,6.986762,4.5385065,-2.5920935
35,0.207361,2.4116592,8.412798,1.0711691,-5.2644863,-5.064297,-1.1513503,1.0944736,-3.7252781,2.1769881,-1.6129779,-4.4363275,3.4741235,-0.5887698,7.2644067,-7.5743055,-2.6543612,-0.17177413,-1.1367012,-3.9782705,-2.7213042,0.20461789,-4.166282,-4.893964,11.5727415,0.0478148,-3.7568657,11.03096,-0.4107426,-5.1820774,-4.7431135,-7.3985624,3.3887277,4.1518645,2.6378994,4.422015,-1.7581954,2.227094,-2.4315097,0.025489785,1.5631137,-7.1684365,8.35805,2.330548,7.580094,-4.771282,4.471595,-5.142481,3.7383192,-4.156961,6.696187,-6.384707,-4.178766,4.7429295,-3.7357593,7.393462,-2.7390876,-3.6150384,4.847419,2.2883554,3.5067844,9.326429,-5.50226,-4.1639977
36,5.8408613,-6.2606254,-9.120795,-6.6404214,3.737905,2.5185864,-3.3563738,0.32163018,-2.9950979,-4.925519,-4.688344,-3.004746,-5.390675,-1.5921172,-8.919846,2.4455564,-2.406893,-3.6885839,-0.7855336,-0.36570475,2.115179,-0.70245564,2.1189253,-3.8776364,-14.13044,-0.5719455,1.1856347,-7.7275705,-0.9333797,-4.287231,-1.602502,1.4798167,-2.8641636,-6.8368397,2.596454,-2.2266576,-0.3987407,6.384026,1.7537591,-1.4730289,-6.21325,-0.4370955,-5.5782404,-3.473212,-9.357366,-1.5199795,-3.0316827,-5.146391,-4.022726,7.435603,-7.7128806,7.1848726,1.0546335,-7.033926,-2.515206,-10.593749,-5.2057166,-6.2787347,-0.69863373,-3.5946171,2.5050745,-1.9349115,7.4772363,-1.5152583
37,-0.39736506,-0.20024386,7.4146237,-0.24365854,-0.8084927,-4.125266,3.519929,-0.16776697,-1.7140654,0.5864191,-0.3867013,-0.827456,2.081076,1.7882047,6.864121,2.5589957,0.88316584,0.32766804,-1.9414318,1.3774065,-2.8967674,-2.01519,-4.3583903,0.37848008,9.917624,-2.3647554,0.23415858,4.7871966,2.094625,-0.02400624,-2.674866,-2.0492127,-0.96862125,2.4653761,-0.8439355,4.2078156,0.13807952,1.8118573,-0.76356643,0.4492477,3.5610266,1.9072853,2.468315,2.4244888,9.820687,-0.30979314,1.9715815,2.5961227,4.1597033,-2.9412158,-1.5918361,-6.467812,-2.4600074,3.119237,0.74048585,7.4345603,0.42426258,3.134234,5.1974134,6.4363093,0.6612548,3.4149568,-5.2335835,-0.8751735
38,-5.6080675,-1.6042378,10.426562,-0.34006166,0.0463451,-5.057941,0.4375552,0.3954464,-5.042009,1.1812974,-1.3116683,-1.0294375,5.6184134,-1.3197412,9.551596,3.146463,-2.741725,2.0570493,-5.1694927,-2.2295377,-4.1151786,-4.644706,-4.990002,0.44235814,10.541126,-2.7936924,-1.0282921,10.320508,2.1836443,-2.0871289,-4.6932106,-4.393273,-2.9900455,1.9227529,-0.8933709,4.8554087,0.18484145,1.4563859,-3.47297,-0.4958867,-0.54465616,2.8162131,6.2871284,5.206241,10.772576,0.41251794,0.7781001,-2.5199275,6.174057,0.21704543,-0.1403305,-4.78822,-4.154995,6.2301826,-4.4850597,9.880004,-0.8367067,4.1191697,6.353841,7.5325418,1.2971073,5.8402367,-4.584107,-4.3923397
39,-0.9700532,0.5551466,9.018536,0.97158086,-4.179998,-3.5805879,-7.403559,1.7018622,-6.3697643,3.5304816,-5.851969,-5.7549787,4.9909744,-5.667108,8.004679,-0.20552257,-5.681242,2.5490868,-4.108895,-1.6021844,-6.08734,-4.2627807,-7.4261703,-5.507161,9.66708,-2.728502,-5.6328144,8.36488,1.2526025,-7.457232,-7.14567,-7.1472435,0.4032862,3.940844,3.6399727,2.2714596,-1.386013,4.2447715,-3.8746567,0.81406575,-5.6842017,-3.4858184,7.721538,2.6920683,7.9325504,-0.41193,0.15803258,-7.3979616,4.975321,-2.9067345,1.4127302,-5.467895,-6.232387,5.0567074,-6.1508226,8.072624,-5.316921,-0.73995864,7.966745,6.247282,7.063593,8.298654,-4.4989815,-5.838822
40,4.036762,-1.6597975,-20.05558,4.8345733,3.5070019,8.344452,14.967942,-0.19534895,11.768778,1.458292,9.927076,7.849096,-8.295603,1.4046134,-14.996659,-5.029478,10.210035,3.5693579,8.545465,5.769513,18.26573,10.85395,16.41951,5.95683,-19.3435,7.6084642,7.7508864,-18.879679,-14.571895,9.590687,16.968773,15.555363,3.9991012,-7.6045184,-3.344715,-6.322254,2.3945446,-6.559125,6.855386,-3.437833,6.625346,-1.3523369,-12.801143,-7.795134,-17.802074,0.12029901,-1.8579417,14.120904,-12.878479,-1.2293693,1.7505454,11.715362,13.248401,-8.012124,12.982148,-17.974283,9.244218,-5.583496,-15.512309,-14.767312,-14.550879,-9.312871,9.698727,12.394612
41,-0.6424921,-1.5002521,0.8920165,-2.7382782,0.2744618,-2.0297835,0.19932276,-1.5767864,-1.0914797,0.9298179,-2.3668401,0.41607556,0.27494052,0.115510724,1.2506127,2.0393858,-1.8520719,0.23717098,1.2073809,0.8854401,-2.3263102,-1.6196455,-1.2221038,0.26550606,0.6283057,-0.12624364,0.86358815,1.2215041,2.5331383,-1.0186584,-2.2632427,-1.5532377,-1.8699349,-2.7853396,0.6718252,3.5307171,-1.1839356,1.5112704,-1.8741941,-2.9565837,2.121469,3.6475737,-2.3155804,0.39972705,2.1647456,-0.35981575,-0.13806774,-0.5741958,2.0108407,0.41845718,-3.640999,-1.142519,-1.4733924,1.9435508,-1.0434469,1.1145213,-0.81611556,1.6976366,1.4926432,2.0132568,0.96321696,1.3206418,-0.35222888,-0.28669417
42,-2.4619715,-1.4793884,5.0482445,-2.2109828,-1.0504482,-3.3140576,-2.4310117,-0.81674206,-0.59030396,0.75177,-2.3925433,-0.34665406,1.0066793,0.63316154,5.094374,3.5194325,-0.19605291,-0.4167157,-1.9891193,0.49725074,-3.7645688,-4.067545,-5.8764377,1.1133925,4.8297234,-0.92938393,1.3038528,2.3247695,2.8589525,-2.6300223,-4.3718057,-4.0861497,-1.8213828,-1.562431,-0.06347542,-0.057055198,-2.868002,2.0899498,-3.131668,-2.3122065,-1.6605849,1.2419915,-0.8679412,3.185464,5.9991803,0.9613553,-0.5817825,-3.2921839,4.698394,-2.7543623,-3.1627429,-4.8371186,-3.7312694,2.0076911,-0.74904054,5.4600444,-1.1781965,3.359482,5.391605,5.0834804,4.0388117,4.839366,-5.0475388,-3.157432
43,-2.1777966,-5.1118083,9.237595,-1.0715421,-0.64963984,-4.927707,-0.56916356,2.6173358,-4.178703,3.4406028,-2.1197402,-0.27797553,2.8100064,-1.7770593,8.797304,2.746149,-2.5258,2.6965983,-3.0224996,-3.442845,-4.160709,-3.8073468,-3.238502,-0.9397485,9.824701,-0.4290464,-0.8712588,9.943358,2.6560159,-2.8588753,-3.3268101,-5.4195695,-2.5278883,-0.47505474,-1.5887996,4.7321067,-0.8927388,1.6611965,-4.703312,-1.280928,0.23058207,2.7543073,4.1913853,5.448569,10.725341,-1.2561234,0.9758752,-1.9820815,5.3676553,0.284078,-1.2969003,-4.3019333,-3.3781097,6.330039,-1.6843007,8.546429,-1.097028,2.180258,6.505805,7.151374,2.376669,3.5562696,-2.9789758,-5.4380836
44,2.8739703,-2.343227,-1.812149,-3.3352125,1.7904032,-0.7433139,-3.3861961,-0.76308066,1.2326311,0.13285363,-1.6508383,0.9756478,-1.149261,-3.9941769,-5.667189,4.2847757,0.5870409,-0.9189677,2.4317954,2.1325488,-1.1042979,1.9739679,1.4446077,-2.541948,-6.3082833,0.70815986,0.1715815,-2.684658,4.329833,-1.8402647,-0.37929127,-0.47785988,-3.7564185,-1.0086061,-0.530749,1.3634932,-0.27608228,2.1290522,-0.5378359,-3.4745352,-2.6248217,3.6165054,-4.0373263,-0.84414846,-3.377614,-3.1335533,-0.99535245,-2.7287238,-3.8882039,1.746965,-5.063857,1.1286423,0.2515653,0.9445381,-0.054779086,-1.7331243,-0.6824244,-1.5110615,2.1894102,0.5589565,1.6506399,0.54006505,2.769425,0.5158316
45,-4.162845,1.6123259,9.069628,2.9916725,-3.5547464,-4.862169,-6.7649693,2.7174551,-5.8646517,-0.8640219,-6.097843,-5.5552745,5.144386,-3.0285134,5.609076,-2.8337812,-5.5571413,-0.42165676,-1.9992255,-3.7724254,-4.513777,-1.513425,-1.8109336,-4.7115,7.9684153,-1.9127268,-6.873809,7.3285694,2.005449,-3.542458,-3.9176178,-3.3121316,-1.9227319,5.5736456,-0.03393758,-1.7077554,2.3862596,-0.12780666,-3.46316,1.7718903,-2.912517,-1.6192579,8.9390135,3.4021294,6.2022004,0.71498275,2.0673172,-2.9982939,0.6064886,0.87555236,5.965874,-2.3132622,-4.461868,2.7091386,-5.9859095,5.579493,-4.706325,-2.9654145,2.2466204,0.7161894,2.5211573,6.415591,-2.8896563,-5.587363
46,-5.2004614,1.3613583,6.142269,1.3849356,2.4208088,-1.2187883,1.6036062,-3.974804,-1.3740817,0.893337,-1.2866185,-0.4543336,3.8934393,0.9766453,5.5419064,3.4624364,0.8512552,3.0387454,-4.2760134,1.7796227,-2.5279512,-3.65709,-4.1298738,0.33539918,7.2926774,-3.4531405,-2.0572314,5.2284594,4.0247583,0.9762871,-3.082095,-3.3089712,1.0144591,3.6397424,1.5798032,1.4085927,1.879096,3.4722962,0.2189607,1.1144179,1.907486,1.7674763,-0.462687,2.6947505,7.881525,1.30036,-2.9624465,-1.1159946,4.3301597,-2.6203468,-3.4867873,-5.8633375,-3.414719,3.2341366,-1.9767792,6.804688,1.6366132,4.6869864,6.101932,2.6407542,2.7771862,4.250428,-0.6679255,-1.8471198
47,-4.453665,-3.768773,12.764242,0.1352247,-2.3413901,-6.873194,-1.97787,2.7059648,-6.5219197,3.7317984,-2.99721,-1.8819796,6.4068184,-5.4329305,9.321519,3.482285,-5.615406,3.5678716,-4.320619,-3.9816082,-5.864689,-3.5362735,-4.4685125,-2.028362,12.334992,-1.4975584,-3.0370905,11.921742,3.5086603,-4.670257,-4.244558,-5.492689,-3.4493802,1.402474,-2.1285124,6.1696486,-0.24636585,2.3566577,-3.6594725,-1.0093654,-2.6666799,4.067876,8.459439,6.754085,10.480558,-0.056741327,3.2407863,-3.9966383,3.442446,0.88626677,1.8295453,-4.491749,-6.8027854,8.197095,-4.6804132,10.939307,-2.8396492,1.6813365,9.120927,8.818556,3.8294044,7.3174806,-5.8051476,-6.749052
48,-9.263122,3.3694882,7.501082,6.40648,-1.5769625,-4.5358377,-1.8865032,1.7126423,-5.4650316,-3.9922931,-2.6822913,-3.9389634,7.25114,0.28700384,7.663917,-5.172703,-2.744718,1.713968,-6.1842456,-3.4989316,-3.3413215,-2.423087,-4.4142914,-2.271559,11.713337,-3.6419775,-5.719052,10.253738,1.6343685,-1.6462299,-4.582158,-3.2672575,2.9025238,11.107754,0.15641156,-1.4054776,4.5274496,0.42674184,-0.7824932,4.4928784,-0.8311984,-6.2791104,8.394443,3.2599885,11.334939,-1.1320288,-0.81468546,-1.1021701,3.315272,-0.027715154,7.5935526,-5.979558,-5.2100177,-0.020675316,-3.4394572,9.718102,-1.1311657,0.49703947,5.966525,0.23209837,-2.7346315,6.6114364,-4.1865954,-4.3766327
49,-2.5455935,1.1692144,6.036153,-1.1943799,0.41286445,-5.2353334,1.151669,0.3431476,-1.5297846,1.2064803,-2.3868504,-0.37282908,3.7289546,-0.9421174,6.7140093,2.8377256,-1.9268061,0.63458365,-3.383267,-0.10054185,-2.5881243,-2.2715173,-5.90877,-1.1293544,6.861396,-0.57119936,-0.31923735,8.111066,1.4138976,-3.3278947,-5.0136304,-5.074554,0.52851653,-0.03196285,-0.9724696,4.3181577,-1.162437,3.2557454,-3.5080574,-0.876624,-1.873182,2.4103987,0.47081122,1.4503951,6.954778,-0.6483624,0.1995515,-4.8824606,4.401455,-2.7388237,-2.4977448,-4.643485,-3.9724517,4.3688073,-2.0932968,6.177771,-1.471441,2.969602,8.889626,5.945254,3.492136,6.702563,-3.8893552,-4.568886
50,-1.60806,-0.46141014,5.826138,-0.9413001,0.61515623,-1.5767059,0.54217434,-0.16102502,-2.5457685,3.3886373,-0.7177335,-1.0657251,0.43949986,-0.62089086,6.7185636,1.320961,-1.3128399,1.3713198,-2.8257446,-1.2754986,-1.204696,-4.299071,-3.4128075,0.6110925,7.025729,-1.0925286,-0.69219345,5.8247266,1.7179606,-2.244871,-3.0152652,-3.7497613,0.2505404,0.5342036,0.0092287585,2.214871,0.7048095,0.855637,-1.5670068,0.8152686,-0.3710638,0.7492439,1.7535363,3.2685978,4.7586856,-0.31202814,-0.64596033,-1.7211026,3.2921693,0.66446275,-0.434887,-3.3161004,-2.5556078,3.3249712,-1.9418173,5.6000037,-0.87036777,2.8949475,5.4070506,3.3476436,3.1455662,4.2402534,-2.1641817,-3.1837966
51,-1.8617861,0.1063176,5.842327,-1.071344,0.31420857,-4.2527866,0.99926233,0.26752913,-1.6866733,0.73418546,-1.3962021,0.9712647,3.186481,0.5609862,7.1539636,1.1415719,-0.8267003,0.73354894,-1.0051471,-0.4902578,-1.3958353,-1.2821258,-4.567302,-1.0005922,6.467889,-1.5402732,-0.8464908,6.5594864,0.271299,-3.0960655,-3.4205194,-4.610139,1.3218032,0.58690006,-1.134566,3.600047,-1.1616814,2.438079,-3.8757453,0.5449845,-0.7520202,1.4737663,1.1506393,0.9734447,6.3443213,-2.2022939,0.949929,-2.6261945,3.930507,-2.6557007,-1.1262352,-3.2074962,-3.5930119,3.8966446,-2.057433,4.514401,-1.4655738,1.8576907,7.1721764,4.2517695,1.4318248,6.2033215,-2.7975764,-3.7274883
52,5.833336,-0.16571179,-22.302446,5.0962257,-4.3412657,7.9495974,1.2653301,5.0168414,7.5789804,-6.163783,9.750693,1.8012518,-12.310404,3.9772053,-19.050674,-15.352651,7.347067,-6.472903,7.6765127,1.031625,15.219964,13.165147,14.73963,-3.8519428,-19.690702,8.423427,3.9255836,-11.308097,-10.350388,4.792532,13.882623,15.650587,0.091698915,-1.8798476,-3.8114393,-11.798545,-1.4299335,-8.326861,10.359255,4.7945137,6.253081,-11.58994,-2.3231454,-10.680728,-22.506815,-3.2596095,3.968374,8.67756,-15.865457,-0.425556,7.5078177,13.954204,10.080222,-11.967038,5.6285563,-19.542076,4.127468,-15.702515,-17.279724,-16.382786,-9.525841,-12.852662,8.543564,10.787073
53,-4.8891206,-1.5394249,7.017316,-0.48485982,-0.7897002,-3.3848598,-1.203571,0.67641336,-3.4393053,-0.25961205,-1.4273319,-1.1223038,2.831734,0.558862,6.811006,-0.14317572,-1.7480819,0.45737666,-3.2906146,-2.7701662,-2.5225844,-3.8116345,-4.253248,0.32354787,8.7142,-3.231566,-1.3974781,7.2939534,2.4105492,-1.6895958,-3.6793554,-3.5319176,-1.2311003,3.5004616,-0.9104948,0.785422,0.19942597,1.6396061,-2.2267578,0.7574273,0.2926006,-0.5369988,4.0773993,4.2716465,9.319427,-0.28075987,0.9743958,-0.7371576,3.4482505,-0.14053032,1.4091234,-5.1393027,-3.573739,2.6931627,-3.1528099,6.8671093,-1.4103856,1.7139105,5.171781,3.3995414,0.4772639,3.489668,-3.5161095,-4.0130343
54,-3.0232172,-2.553362,4.4033546,-1.4571918,0.26787883,-2.3095658,0.7133195,-2.6375132,-0.3434818,-0.7566787,0.6844028,1.0502609,0.8866033,1.582184,6.342112,3.160391,0.36717665,0.86863434,-2.7591643,1.6098704,-3.193932,-4.7021666,-5.018688,1.9918416,5.9194484,-2.6031642,0.2960813,2.522202,2.2909026,-0.63656163,-2.9546654,-3.0075173,-1.2322667,-0.42411163,0.12841147,0.14190835,-2.4690914,1.3155237,-2.667942,-1.4515954,1.5659328,3.251504,-0.6097371,3.3733852,7.144254,1.1853033,-1.7722659,-0.3501557,4.4534397,-2.8922465,-3.913584,-4.4363675,-2.333167,1.3823955,0.5788662,4.7400427,-0.009939514,5.1602783,3.3388748,5.228083,2.0130432,2.214229,-4.6506996,-2.228893
55,-2.7591274,-2.355873,8.36684,-3.5068636,-1.4986247,-2.6626942,-1.6790862,-1.447519,-1.9367316,2.568096,-2.2145946,0.023265392,1.308639,-0.03938643,7.7564883,5.0664277,-1.5049033,1.1085768,-1.5881513,0.18714505,-4.6305637,-4.9351897,-6.122592,0.755002,8.329563,-3.093763,-0.08602373,4.487823,5.218269,-3.5465891,-5.7361407,-5.4394608,-1.4012737,-0.14186695,-0.20772636,3.4226098,-1.5192056,2.8435545,-4.313043,-2.5794303,-1.2266413,1.8657944,-0.28529754,4.000389,8.371158,0.14369252,-0.26787946,-2.4530804,4.7652526,-2.10979,-2.6833985,-6.3746963,-4.345093,3.9385285,-1.9159342,7.8777676,-2.0682151,4.827522,7.023267,5.702362,3.9351978,4.2456303,-6.309305,-4.80281
56,-1.8781976,-3.6012058,5.892842,-3.4718742,-0.582056,-3.364712,0.25484288,-1.7152629,-1.5934175,0.5118439,-2.0023909,0.48249742,2.5459783,1.774422,6.9923844,3.5727777,-0.53852534,0.7376213,-3.3809698,1.2600516,-3.657123,-4.96139,-5.451491,0.7970401,6.6190023,-2.8352802,0.6101137,4.456147,3.6781836,-2.8905644,-5.7611666,-4.4090414,-2.2384312,-1.0501734,-0.9248083,3.2552717,-2.045701,3.3727643,-3.7291358,-2.4491453,-0.4222276,2.6087718,-1.6516279,2.438267,8.389421,0.20814863,-1.0820907,-2.221446,4.19927,-2.7959874,-4.530442,-5.338587,-4.5765157,2.0017562,-2.572184,5.491088,-1.6003659,4.655896,6.1827455,5.0315824,2.1755884,6.0100646,-3.887752,-3.5737948
57,3.3065064,0.06497059,-1.3848665,0.06943468,-3.8155546,0.5864368,-6.9708576,-0.841824,0.8541384,-1.3882629,-3.7926066,-2.6667008,-1.3474444,-3.0097933,-3.422662,-1.7288064,-0.07899898,-3.008311,4.1475344,1.8376493,-2.4020414,0.94545275,-1.4042836,-4.0897455,-3.3469286,-0.6786551,-3.497161,-1.29979,-0.5794469,-3.4966836,-0.8991873,-1.5888968,-0.34363237,0.96593595,1.2415451,-5.417569,-2.2621188,1.3694868,-0.57502335,0.011304446,-2.0245116,-1.8172085,1.7094793,-2.6566556,-4.127554,-1.3523123,0.18045513,-2.48766,-2.8434265,-3.6645992,-0.26378077,-0.7966501,0.55112815,-1.4962554,-0.19244608,-3.2525256,-2.9019177,-4.8924975,-1.9402742,2.462099,4.781053,-0.42399952,-0.9399974,-0.24718493
58,0.6223717,-3.7459564,-3.837726,-3.4656506,1.0958195,0.9117745,-1.0287621,-1.2711753,1.6714175,-0.88921213,-0.6597763,1.6866271,-2.7400866,-1.5607456,-2.5847147,0.97487426,-0.49962974,-0.06793688,-1.9347394,0.13518935,0.8986776,0.7650233,0.86318576,0.28486037,-4.9077444,4.914295,1.5875096,-4.1974354,0.18870604,-1.7506047,1.3442297,1.8054491,-0.60821176,-3.1997497,-1.1098628,0.34874555,-2.0797527,2.015412,1.9180199,-2.438434,0.087407075,-1.8475745,-7.2763715,-1.1101878,-4.229922,1.1630702,-2.2939467,-1.1683632,-2.072521,1.7728635,-8.609383,3.5863721,-0.424242,-3.2865777,-1.1449652,-3.6953533,-0.9441862,-1.3891827,2.2020419,-5.0283055,-0.78603727,4.698543,4.4424706,-1.7580316
59,-0.90238035,-0.042985566,-2.9770665,-0.79357696,3.6675801,4.4199095,5.116927,-1.0712328,-2.602299,3.6760337,2.3796873,-0.001328975,-1.4662313,3.3469458,2.5668347,0.8672293,0.62243044,6.5128975,-2.7902417,-2.3708756,5.3260374,-1.9391533,0.99125195,4.5695543,-1.5365725,-3.1504776,1.9528584,-2.617015,-3.6623566,0.3383745,-2.555769,-0.6226965,4.3045807,-5.0614605,6.7611737,4.853026,4.4688606,3.190063,2.6369689,2.3052142,-2.4694476,-2.8643994,-4.2159886,-0.8022347,-1.7058816,0.16989523,-5.556952,-0.77904856,0.719391,3.4549282,0.7838277,3.7526248,0.10734418,-3.1397223,-2.0026946,-3.10093,0.01784151,3.1933544,-0.16669264,-3.7082005,-3.0827267,-0.8562498,4.5377035,-0.34457117
60,-4.1285076,-2.6524336,9.259205,-2.9392605,0.9917814,-4.5670657,-0.10950946,-1.7370619,-3.2835186,2.614596,-2.0564775,-0.4063491,3.4297938,-0.43653628,8.595138,4.720286,-2.644915,2.5743573,-4.157711,-0.8296173,-4.8554897,-5.5753407,-5.474873,1.7952425,8.733312,-2.6214783,0.34151137,6.6343565,5.1211457,-3.0334911,-5.056056,-5.679677,-3.3906107,-0.96986943,-0.17024949,4.2144027,-0.07122773,2.5551264,-4.5234714,-2.6843345,0.06468936,5.7752395,0.7063361,4.6550508,9.968719,0.57292855,-1.4021863,-2.4346645,6.0624948,-0.87742215,-3.468642,-4.510976,-4.9060545,5.6955247,-2.6723425,8.18809,-1.1762701,5.2075915,8.583618,7.9330063,2.909611,5.275489,-3.6282043,-4.9178348
61,-2.5422542,-1.6188915,3.3581889,-1.6582305,-0.65361506,-1.9631919,-1.8609294,-0.7383409,-0.91507334,-2.1719544,-1.6339968,-1.4049388,0.49487433,3.613617,2.2336392,-2.3943288,-0.7125884,-1.9134917,-1.5059036,-2.7578251,-2.0204904,-1.4574519,-2.00365,-0.8483215,3.4533987,-0.80065817,-1.3204149,1.9576126,3.7915568,-0.17763162,-1.2604645,-2.3523698,-0.19757234,2.151621,-1.1775877,0.7270135,1.6548378,0.8245408,-2.207421,-2.026052,2.6868424,-3.5910733,0.4383488,2.8560736,5.578893,-3.0369108,-0.59066063,1.346316,3.2485623,-0.04611457,2.364657,-4.6719155,-2.7154007,-0.59639,-0.84278697,5.586797,-0.5397677,-2.2662735,5.1020203,-1.700103,-2.9834924,4.761566,-1.0663383,-2.4200172
62,-1.791679,-0.87269944,7.3207154,2.7005856,-2.2473311,-5.4953156,-10.708879,5.218904,-6.7652917,-0.7613168,-6.9021688,-7.473183,3.1848228,-9.029525,2.5435302,-0.2580337,-4.9627056,-0.4309279,-1.0941907,-3.3873472,-5.219411,-1.5574504,0.041976273,-7.164921,2.5941896,0.94519454,-8.638818,7.5417957,1.5511652,-4.663886,-1.3083177,-3.7825902,-3.2533665,5.1082034,-0.5328279,-1.7339711,1.5829034,0.24050486,-2.0365224,3.1308897,-5.6490455,-0.62248534,10.286907,0.9959932,2.2916663,-1.8460168,2.7574031,-5.678126,-1.2692356,1.964361,4.233157,-0.100950524,-2.1922216,3.5905848,-5.506426,2.7669299,-6.709994,-3.3021553,4.1767025,4.779543,5.4002733,5.580522,-0.07801062,-4.3106337
63,-0.59613335,4.8772693,-1.8364221,9.486909,-2.0955577,-1.2105877,-1.829654,4.1822486,0.29869333,-1.2770528,0.90039074,-3.2596807,1.760442,0.5003512,-4.5883803,-14.650011,1.6344991,-0.59552026,3.4773068,-4.177712,3.5940218,8.1767645,5.677665,-3.6265404,-2.138373,2.6796184,-5.1514425,1.767768,-3.3865492,0.8941838,3.9799259,2.6512315,6.287797,9.338068,0.34897357,-5.6365747,6.7184124,-5.1322985,6.0247135,4.865832,-0.23990117,-11.925437,7.950353,-2.373275,-3.3461874,-4.890494,3.926715,2.1460881,-6.652198,5.1344795,14.087238,3.0449088,1.4072107,-2.5624914,-1.1992276,-1.7914522,0.33590883,-9.245835,-4.673109,-5.9527116,-5.5492477,-1.5076611,3.9471264,2.8738332
64,-2.6329765,-3.2530508,7.918105,-5.1960588,0.8179468,-4.0732965,1.7276444,-4.5084987,-0.31167313,-0.19601938,-0.5186549,3.0040345,0.79387605,1.7154585,8.472224,5.7109203,-1.4936388,-0.64410836,-1.2428224,2.2493978,-5.0002275,-6.5272613,-6.3814225,3.4762776,8.585524,-4.4489584,1.6190948,3.4746418,7.1829615,-0.88489515,-5.5331345,-4.4782186,-3.6135488,-1.139538,-1.4225279,3.7522523,-4.0845494,1.507583,-4.5599003,-4.616041,3.3045788,6.3447495,-2.234177,3.9617088,10.403886,1.251563,-2.1472728,-0.6552664,8.349518,-3.9650643,-6.1966066,-6.9393167,-3.1133058,4.1722264,0.90094286,7.3922706,0.7359192,7.694725,5.9709163,5.6724205,2.4953785,2.9312954,-6.09136,-2.8056357
65,-4.163064,5.883834,0.19252199,7.1372204,-2.3625855,-3.0655065,0.45128798,5.230467,-5.651877,0.89722073,-0.56773865,-3.550813,3.2988446,-1.6932983,4.3191814,-7.7462006,-2.123612,4.2243886,-2.5682065,-3.9696403,2.3064747,0.080617346,1.3262863,-4.723817,7.4115486,1.1249743,-6.2059765,6.9623656,-3.3767018,-0.6765119,-0.5237472,0.22549304,7.197363,6.1509256,1.0368344,-0.839279,2.3373342,-2.4122286,1.4763318,5.9961457,-1.0746561,-10.59301,7.7121515,0.39034146,0.5282339,-2.5940325,4.161787,-1.676495,-0.5177505,2.0927217,8.856578,2.1660228,-0.8152406,-2.4493954,-3.4210277,1.2765024,-1.9923774,-3.6655312,-0.06214704,-4.882854,1.3779967,3.9867165,0.3325001,-2.490318
66,-2.310376,-4.0926676,4.72568,-4.6397476,0.84965473,-1.6722873,0.9101294,-3.3945136,-0.5816964,0.08244878,-0.6210358,2.1796834,-0.038489513,0.57371044,5.5146937,6.41373,-0.74806005,0.86442995,-2.5044413,2.0705197,-3.8829741,-5.580256,-5.623379,3.4732528,5.035103,-3.820833,2.6485229,0.7337751,3.6727176,-0.72144485,-3.8645134,-2.96646,-3.509837,-2.6474068,-0.9121937,1.7813973,-3.1787174,1.7136825,-3.7970266,-3.6592076,1.4533209,6.108089,-2.3172004,3.5003629,7.2963915,1.9619523,-2.2572281,-0.76137686,5.8658037,-2.9747646,-5.906965,-5.0689054,-2.545235,2.3752558,0.06479895,4.296673,0.4390512,6.519571,4.915399,5.28877,3.1391604,1.7776661,-4.407058,-2.614822
